[2020-06-16 10:04:30.489] 
[2020-06-16 10:04:30.504] Dbg> 
[2020-06-16 10:04:30.520] code 1003
[2020-06-16 10:04:30.536] 
[2020-06-16 10:04:30.520] EngVersion 1.10:04  Machine Metis-MF3z DOM
[2020-06-16 10:30:07.692] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:07.692] @f26@|[Heat1]|045:01.020 |dMVn=002,MVn-1=020,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:07.817] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:07.817] @f26@|[Heat2]|045:01.022 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:07.817] @f22@|[Sensor1]|045:01.060 |Tar=,132,Cur=,131,Sen=,131,Air=,000,
[2020-06-16 10:30:07.817] @f22@|[Sensor2]|045:01.060 |Tar=,132,Cur=,032,Sen=,032,Air=,000,
[2020-06-16 10:30:07.817] @f22@|[Sensor3]|045:01.060 |Tar=,122,Cur=,101,Sen=,101,Air=,000,
[2020-06-16 10:30:07.817] @f22@|[Sensor4]|045:01.060 |Tar=,000,Cur=,084,Sen=,084,Air=,000,
[2020-06-16 10:30:07.817] @f22@|[Sensor5]|045:01.060 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:07.817] @f22@|[Sensor7]|045:01.060 |Tar=,000,Cur=,030,Sen=,030,Air=,000,
[2020-06-16 10:30:07.817] @f22@|[Sensor8]|045:01.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:07.942] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:07.942] @f26@|[Heat1]|045:01.220 |dMVn=000,MVn-1=020,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:07.942] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:07.942] @f26@|[Heat2]|045:01.222 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:07.942] メソッドは使わない：PltAdjIF::ntfFgateOffAdj()
[2020-06-16 10:30:08.145] T<PS :04 83 01 06 00 01 02 
[2020-06-16 10:30:08.145] 045:01.280 Rapi:PS送信受付：pID=0,Plain=1
[2020-06-16 10:30:08.145] 045:01.284 Rapi:PS(actRcvMsg後)：pID=0,Plain=1
[2020-06-16 10:30:08.145] 045:01.284 Rapi:PS_STX：pID=0,Plain=1
[2020-06-16 10:30:08.145] 045:01.284 Rapi:PS_ETX：pID=0,Plain=1
[2020-06-16 10:30:08.145] [K]MBD,DrvDuty=0,n=10,DrvDutyAve=0,TnrSplyAbility=710>795,Thresh=0,Value=112,EnvThresh=2,EnvValue=100
[2020-06-16 10:30:08.145] [K]TS,Vtref=321,Vt=321,Mtd_Tm=4,Mtnr=5,Speed=0
[2020-06-16 10:30:08.145] [K]MBD,ANC:P1=18,ANC:P2=0,I=-134,P=-10,U=42,MPI=0,MANC=50,UPI_M=-137
[2020-06-16 10:30:08.145] [K]PixArea(Print)=550
[2020-06-16 10:30:08.145] [K]PixAreaTotal=247279
[2020-06-16 10:30:08.145] [K]ImgArea=55180, DotCvrg=442
[2020-06-16 10:30:08.145] [K]GASO dVr=-7
[2020-06-16 10:30:08.145] 045:01.288 Rapi:PS_ACK
[2020-06-16 10:30:08.145] [K]GASO TC_MAX=90,T_Rank=2, P_Rank=2
[2020-06-16 10:30:08.145] [K]Vtref_Now = 321,Vtref_Min = 145
[2020-06-16 10:30:08.145] [K]LowDutyThre = 300,ACCUM_L = 169
[2020-06-16 10:30:08.145] [K][WST] Mp=26,Mp'=34
[2020-06-16 10:30:08.145] [K]bottle_remain_pix=467374,used_sum=27626
[2020-06-16 10:30:08.145] ** startVtrefLimitAdj Low **
[2020-06-16 10:30:08.145] T<DCI:09 E4 01 06 00 01 01 00 58 
[2020-06-16 10:30:08.145] T<DCI:09 E4 01 06 00 01 02 00 00 
[2020-06-16 10:30:08.145] T<DCI:09 E4 01 06 00 01 03 00 00 
[2020-06-16 10:30:08.145] T<DCI:09 E4 01 06 00 01 04 00 00 
[2020-06-16 10:30:08.145] [CentralHeaterCtrl_Hotspot]duty = 41
[2020-06-16 10:30:08.145] @f26@|[Heat1]|045:01.420 |dMVn=-002,MVn-1=018,MVn=019,FF_Duty=022,MAX_Duty=100,DUTY=041
[2020-06-16 10:30:08.145] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:08.145] @f26@|[Heat2]|045:01.422 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:08.348] [CentralHeaterCtrl_Hotspot]duty = 39
[2020-06-16 10:30:08.348] @f26@|[Heat1]|045:01.622 |dMVn=-002,MVn-1=016,MVn=017,FF_Duty=022,MAX_Duty=100,DUTY=039
[2020-06-16 10:30:08.348] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:08.348] @f26@|[Heat2]|045:01.622 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:08.489] [CentralHeaterCtrl_Hotspot]duty = 39
[2020-06-16 10:30:08.536] @f26@|[Heat1]|045:01.820 |dMVn=000,MVn-1=016,MVn=017,FF_Duty=022,MAX_Duty=100,DUTY=039
[2020-06-16 10:30:08.536] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:08.536] @f26@|[Heat2]|045:01.822 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:08.817] [CentralHeaterCtrl_Hotspot]duty = 39
[2020-06-16 10:30:08.817] @f26@|[Heat1]|045:02.020 |dMVn=000,MVn-1=016,MVn=017,FF_Duty=022,MAX_Duty=100,DUTY=039
[2020-06-16 10:30:08.817] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:08.817] @f26@|[Heat2]|045:02.022 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:08.817] @f22@|[Sensor1]|045:02.060 |Tar=,132,Cur=,133,Sen=,133,Air=,000,
[2020-06-16 10:30:08.817] @f22@|[Sensor2]|045:02.060 |Tar=,132,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:08.817] @f22@|[Sensor3]|045:02.060 |Tar=,122,Cur=,099,Sen=,099,Air=,000,
[2020-06-16 10:30:08.817] @f22@|[Sensor4]|045:02.060 |Tar=,000,Cur=,083,Sen=,083,Air=,000,
[2020-06-16 10:30:08.817] @f22@|[Sensor5]|045:02.060 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:08.817] @f22@|[Sensor7]|045:02.060 |Tar=,000,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:08.817] @f22@|[Sensor8]|045:02.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:08.817] 【PPInIF】ERR : rv_id = 19 
[2020-06-16 10:30:08.942] [CentralHeaterCtrl_Hotspot]duty = 15
[2020-06-16 10:30:08.942] @f26@|[Heat1]|045:02.220 |dMVn=-002,MVn-1=014,MVn=015,FF_Duty=000,MAX_Duty=100,DUTY=015
[2020-06-16 10:30:08.942] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:08.942] @f26@|[Heat2]|045:02.222 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:09.083] [CentralHeaterCtrl_Hotspot]duty = 16
[2020-06-16 10:30:09.129] @f26@|[Heat1]|045:02.420 |dMVn=002,MVn-1=016,MVn=016,FF_Duty=000,MAX_Duty=100,DUTY=016
[2020-06-16 10:30:09.129] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:09.129] @f26@|[Heat2]|045:02.422 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:09.285] [CentralHeaterCtrl_Hotspot]duty = 16
[2020-06-16 10:30:09.285] @f26@|[Heat1]|045:02.620 |dMVn=000,MVn-1=016,MVn=016,FF_Duty=000,MAX_Duty=100,DUTY=016
[2020-06-16 10:30:09.333] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:09.333] @f26@|[Heat2]|045:02.622 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:09.442] 演算終了受信[2]: time=4444
[2020-06-16 10:30:09.489] [CentralHeaterCtrl_Hotspot]duty = 14
[2020-06-16 10:30:09.848] @f26@|[Heat1]|045:02.820 |dMVn=-002,MVn-1=014,MVn=014,FF_Duty=000,MAX_Duty=100,DUTY=014
[2020-06-16 10:30:09.848] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:09.848] @f26@|[Heat2]|045:02.822 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:09.848] [3]:fi_count=[50324],rate=[442]
[2020-06-16 10:30:09.848] filming_judge[pix_rate=441, page=116, temp=237]
[2020-06-16 10:30:09.848] filming_judge_intr[rslt=0, prt=0, pix_rate=0, temp=0]
[2020-06-16 10:30:09.848] T<PST:04 82 01 06 02 
[2020-06-16 10:30:09.848] T<PES:04 92 01 06 02 01 
[2020-06-16 10:30:09.848] T<PS :04 83 01 06 01 01 01 
[2020-06-16 10:30:09.848] PGO受信
[2020-06-16 10:30:09.848] R>PIO:06 05 02 10 
[2020-06-16 10:30:09.848] R>FI :06 06 00 00 00 00 00 
[2020-06-16 10:30:09.848] R>PGO:04 01 01 06 03 00 3C 
[2020-06-16 10:30:09.848] T<PGR:04 81 01 06 03 
[2020-06-16 10:30:09.848] R>VT :04 03 01 06 03 01 
[2020-06-16 10:30:09.848] @fu@|PD|045:02.858 |K=0,T=0,L=4200,W=2970,C=0,V=0,
[2020-06-16 10:30:09.848] ●●●●定着ユニットへの要求●●●● = 5
[2020-06-16 10:30:09.848] [定着] FUKKI信号 = 0
[2020-06-16 10:30:09.848] [定着] FUKKI信号 = 0
[2020-06-16 10:30:09.848] @fu@|PW|W=1300,
[2020-06-16 10:30:09.848] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:09.848] [定着]制御開始[[CentralHeaterCtrl_Hotspot]]
[2020-06-16 10:30:09.848] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:09.848] [定着]制御開始[[EndsHeaterCtrl_Hotspot]]
[2020-06-16 10:30:09.848] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:09.848] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:09.848] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:09.848] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:09.848] [定着]HeatStorage 要求 = 5
[2020-06-16 10:30:09.848] @fu@|ST|DJ|045:02.864 |,
[2020-06-16 10:30:09.848] @fu@|TE|045:02.864 |T1=132,T2=132,T3=122,S1=134,S2=31,S3=97,S4=83,S5=27,S7=30,S8=29,
[2020-06-16 10:30:09.848] @f01@|[通紙中]|045:02.864 |,Move,
[2020-06-16 10:30:09.848] T<PS :04 83 01 06 00 00 03 
[2020-06-16 10:30:09.848] [main]time=4444,mode=2
[2020-06-16 10:30:09.848] T<PLV:04 C0 01 06 03 05 B4 
[2020-06-16 10:30:09.848] R>PER:04 04 01 06 02 01 00 00 00 00    00 D4 80 00 30 00 00 00 DC 00    00 26 C1 00 00 00 00 00 1F 
[2020-06-16 10:30:09.848] [CentralHeaterCtrl_Hotspot]duty = 20
[2020-06-16 10:30:09.848] @f26@|[Heat1]|045:03.020 |dMVn=005,MVn-1=019,MVn=020,FF_Duty=000,MAX_Duty=100,DUTY=020
[2020-06-16 10:30:09.848] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:09.848] @f26@|[Heat2]|045:03.022 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:09.848] @f22@|[Sensor1]|045:03.060 |Tar=,132,Cur=,131,Sen=,131,Air=,000,
[2020-06-16 10:30:09.848] @f22@|[Sensor2]|045:03.060 |Tar=,132,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:09.848] @f22@|[Sensor3]|045:03.060 |Tar=,122,Cur=,097,Sen=,097,Air=,000,
[2020-06-16 10:30:09.848] @f22@|[Sensor4]|045:03.060 |Tar=,000,Cur=,083,Sen=,083,Air=,000,
[2020-06-16 10:30:09.848] @f22@|[Sensor5]|045:03.060 |Tar=,000,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:30:09.863] @f22@|[Sensor7]|045:03.060 |Tar=,000,Cur=,030,Sen=,030,Air=,000,
[2020-06-16 10:30:09.863] @f22@|[Sensor8]|045:03.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:09.879] [CentralHeaterCtrl_Hotspot]duty = 20
[2020-06-16 10:30:09.942] @f26@|[Heat1]|045:03.220 |dMVn=000,MVn-1=019,MVn=020,FF_Duty=000,MAX_Duty=100,DUTY=020
[2020-06-16 10:30:09.942] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:09.942] @f26@|[Heat2]|045:03.222 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:10.145] [CentralHeaterCtrl_Hotspot]duty = 20
[2020-06-16 10:30:10.145] @f26@|[Heat1]|045:03.420 |dMVn=000,MVn-1=019,MVn=020,FF_Duty=000,MAX_Duty=100,DUTY=020
[2020-06-16 10:30:10.145] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:10.145] @f26@|[Heat2]|045:03.422 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:10.239] T<EX :04 93 01 06 00 00 00 00 
[2020-06-16 10:30:10.239] 【PPInIF】ERR : rv_id = 19 
[2020-06-16 10:30:10.270] 【PPInIF】ERR : rv_id = 19 
[2020-06-16 10:30:10.270] T<PRT:04 84 01 06 00 00 
[2020-06-16 10:30:10.332] [CentralHeaterCtrl_Hotspot]duty = 22
[2020-06-16 10:30:10.332] @f26@|[Heat1]|045:03.620 |dMVn=002,MVn-1=021,MVn=022,FF_Duty=000,MAX_Duty=100,DUTY=022
[2020-06-16 10:30:10.332] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:10.332] @f26@|[Heat2]|045:03.622 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=000,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:10.488] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:10.535] @f26@|[Heat1]|045:03.820 |dMVn=-002,MVn-1=020,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:10.535] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:10.535] @f26@|[Heat2]|045:03.822 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:10.613] T<FD :04 91 01 06 02 00 
[2020-06-16 10:30:10.691] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:10.691] @f26@|[Heat1]|045:04.020 |dMVn=000,MVn-1=020,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:10.817] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:10.817] @f26@|[Heat2]|045:04.022 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:10.817] @f22@|[Sensor1]|045:04.060 |Tar=,132,Cur=,131,Sen=,131,Air=,000,
[2020-06-16 10:30:10.817] @f22@|[Sensor2]|045:04.060 |Tar=,132,Cur=,032,Sen=,032,Air=,000,
[2020-06-16 10:30:10.817] @f22@|[Sensor3]|045:04.060 |Tar=,122,Cur=,099,Sen=,099,Air=,000,
[2020-06-16 10:30:10.817] @f22@|[Sensor4]|045:04.060 |Tar=,000,Cur=,084,Sen=,084,Air=,000,
[2020-06-16 10:30:10.817] @f22@|[Sensor5]|045:04.060 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:10.817] @f22@|[Sensor7]|045:04.060 |Tar=,000,Cur=,030,Sen=,030,Air=,000,
[2020-06-16 10:30:10.817] @f22@|[Sensor8]|045:04.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:10.942] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:10.942] @f26@|[Heat1]|045:04.220 |dMVn=000,MVn-1=020,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:10.942] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:10.942] @f26@|[Heat2]|045:04.222 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:10.973] AC_V=  551  551  553  551  549  549  548  550  551  551: min= 548: max= 553: ave= 550
[2020-06-16 10:30:11.019] AC_V=  552  549  549  549  547  551  551  552  552  549: min= 547: max= 552: ave= 550
[2020-06-16 10:30:11.051] AC_V=  548  550  547  551  551  552  552  549  549  548: min= 547: max= 552: ave= 550
[2020-06-16 10:30:11.082] AC_V=  547  551  551  552  552  549  549  548  549  551: min= 547: max= 552: ave= 550
[2020-06-16 10:30:11.191] [CentralHeaterCtrl_Hotspot]duty = 43
[2020-06-16 10:30:11.191] @f26@|[Heat1]|045:04.422 |dMVn=000,MVn-1=020,MVn=021,FF_Duty=022,MAX_Duty=100,DUTY=043
[2020-06-16 10:30:11.191] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:11.191] @f26@|[Heat2]|045:04.424 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:11.191] AC_V=  551  552  551  549  549  547  548  546  546  547: min= 546: max= 552: ave= 549
[2020-06-16 10:30:11.191] AC_V=  547  548  552  551  553  551  548  549  547  550: min= 547: max= 553: ave= 550
[2020-06-16 10:30:11.191] T<PS :04 83 01 06 01 00 40 
[2020-06-16 10:30:11.285] [CentralHeaterCtrl_Hotspot]duty = 39
[2020-06-16 10:30:11.285] @f26@|[Heat1]|045:04.620 |dMVn=-003,MVn-1=017,MVn=017,FF_Duty=022,MAX_Duty=100,DUTY=039
[2020-06-16 10:30:11.332] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:11.332] @f26@|[Heat2]|045:04.622 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:11.488] [CentralHeaterCtrl_Hotspot]duty = 43
[2020-06-16 10:30:11.535] @f26@|[Heat1]|045:04.820 |dMVn=004,MVn-1=020,MVn=021,FF_Duty=022,MAX_Duty=100,DUTY=043
[2020-06-16 10:30:11.535] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:11.535] @f26@|[Heat2]|045:04.822 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:11.691] [CentralHeaterCtrl_Hotspot]duty = 43
[2020-06-16 10:30:11.691] @f26@|[Heat1]|045:05.020 |dMVn=000,MVn-1=021,MVn=021,FF_Duty=022,MAX_Duty=100,DUTY=043
[2020-06-16 10:30:11.816] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:11.816] @f26@|[Heat2]|045:05.022 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:11.816] @f22@|[Sensor1]|045:05.060 |Tar=,133,Cur=,131,Sen=,131,Air=,000,
[2020-06-16 10:30:11.816] @f22@|[Sensor2]|045:05.060 |Tar=,133,Cur=,031,Sen=,031,Air=,000,
[2020-06-16 10:30:11.816] @f22@|[Sensor3]|045:05.060 |Tar=,122,Cur=,102,Sen=,102,Air=,000,
[2020-06-16 10:30:11.816] @f22@|[Sensor4]|045:05.060 |Tar=,000,Cur=,084,Sen=,084,Air=,000,
[2020-06-16 10:30:11.816] @f22@|[Sensor5]|045:05.060 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:11.816] @f22@|[Sensor7]|045:05.060 |Tar=,000,Cur=,030,Sen=,030,Air=,000,
[2020-06-16 10:30:11.816] @f22@|[Sensor8]|045:05.060 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:11.941] [CentralHeaterCtrl_Hotspot]duty = 43
[2020-06-16 10:30:11.941] @f26@|[Heat1]|045:05.220 |dMVn=000,MVn-1=021,MVn=021,FF_Duty=022,MAX_Duty=100,DUTY=043
[2020-06-16 10:30:11.941] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:11.941] @f26@|[Heat2]|045:05.222 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:12.082] [CentralHeaterCtrl_Hotspot]duty = 43
[2020-06-16 10:30:12.129] @f26@|[Heat1]|045:05.422 |dMVn=000,MVn-1=021,MVn=021,FF_Duty=022,MAX_Duty=100,DUTY=043
[2020-06-16 10:30:12.129] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:12.129] @f26@|[Heat2]|045:05.422 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:12.285] [CentralHeaterCtrl_Hotspot]duty = 44
[2020-06-16 10:30:12.285] @f26@|[Heat1]|045:05.620 |dMVn=000,MVn-1=021,MVn=022,FF_Duty=022,MAX_Duty=100,DUTY=044
[2020-06-16 10:30:12.348] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:12.348] @f26@|[Heat2]|045:05.622 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:12.394] メソッドは使わない：PltAdjIF::ntfFgateOffAdj()
[2020-06-16 10:30:12.597] T<PS :04 83 01 06 01 01 02 
[2020-06-16 10:30:12.597] 045:05.730 Rapi:PS送信受付：pID=1,Plain=1
[2020-06-16 10:30:12.597] 045:05.732 Rapi:PS(actRcvMsg後)：pID=1,Plain=1
[2020-06-16 10:30:12.597] 045:05.732 Rapi:PS_STX：pID=1,Plain=1
[2020-06-16 10:30:12.597] 045:05.732 Rapi:PS_ETX：pID=1,Plain=1
[2020-06-16 10:30:12.597] [K]MBD,DrvDuty=0,n=10,DrvDutyAve=0,TnrSplyAbility=710>795,Thresh=0,Value=112,EnvThresh=2,EnvValue=100
[2020-06-16 10:30:12.597] [K]TS,Vtref=321,Vt=319,Mtd_Tm=4,Mtnr=7,Speed=0
[2020-06-16 10:30:12.597] [K]MBD,ANC:P1=22,ANC:P2=0,I=-139,P=-13,U=69,MPI=0,MANC=79,UPI_M=-142
[2020-06-16 10:30:12.597] [K]PixArea(Print)=550
[2020-06-16 10:30:12.597] [K]PixAreaTotal=247334
[2020-06-16 10:30:12.597] [K]ImgArea=55183, DotCvrg=442
[2020-06-16 10:30:12.597] [K]045:05.736 Rapi:PS_ACK
[2020-06-16 10:30:12.597] GASO dVr=-7
[2020-06-16 10:30:12.597] [K]GASO TC_MAX=90,T_Rank=2, P_Rank=2
[2020-06-16 10:30:12.597] [K]Vtref_Now = 321,Vtref_Min = 145
[2020-06-16 10:30:12.597] [K]LowDutyThre = 300,ACCUM_L = 171
[2020-06-16 10:30:12.597] [K][WST] Mp=26,Mp'=34
[2020-06-16 10:30:12.597] [K]bottle_remain_pix=467372,used_sum=27628
[2020-06-16 10:30:12.597] ** startVtrefLimitAdj Low **
[2020-06-16 10:30:12.597] T<DCI:09 E4 01 06 01 01 01 00 58 
[2020-06-16 10:30:12.597] T<DCI:09 E4 01 06 01 01 02 00 00 
[2020-06-16 10:30:12.597] T<DCI:09 E4 01 06 01 01 03 00 00 
[2020-06-16 10:30:12.597] T<DCI:09 E4 01 06 01 01 04 00 00 
[2020-06-16 10:30:12.597] [CentralHeaterCtrl_Hotspot]duty = 44
[2020-06-16 10:30:12.597] @f26@|[Heat1]|045:05.820 |dMVn=000,MVn-1=021,MVn=022,FF_Duty=022,MAX_Duty=100,DUTY=044
[2020-06-16 10:30:12.597] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:12.597] @f26@|[Heat2]|045:05.822 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:12.816] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:12.816] @f26@|[Heat1]|045:06.020 |dMVn=-002,MVn-1=020,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:12.816] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:12.816] @f26@|[Heat2]|045:06.022 |dMVn=008,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:12.816] @f22@|[Sensor1]|045:06.062 |Tar=,133,Cur=,133,Sen=,133,Air=,000,
[2020-06-16 10:30:12.816] @f22@|[Sensor2]|045:06.062 |Tar=,133,Cur=,032,Sen=,032,Air=,000,
[2020-06-16 10:30:12.816] @f22@|[Sensor3]|045:06.062 |Tar=,122,Cur=,099,Sen=,099,Air=,000,
[2020-06-16 10:30:12.816] @f22@|[Sensor4]|045:06.062 |Tar=,000,Cur=,084,Sen=,084,Air=,000,
[2020-06-16 10:30:12.816] @f22@|[Sensor5]|045:06.062 |Tar=,000,Cur=,027,Sen=,027,Air=,000,
[2020-06-16 10:30:12.816] @f22@|[Sensor7]|045:06.062 |Tar=,000,Cur=,030,Sen=,030,Air=,000,
[2020-06-16 10:30:12.816] @f22@|[Sensor8]|045:06.062 |Tar=,000,Cur=,029,Sen=,029,Air=,000,
[2020-06-16 10:30:12.941] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:12.941] @f26@|[Heat1]|045:06.220 |dMVn=000,MVn-1=020,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:12.941] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:12.941] @f26@|[Heat2]|045:06.222 |dMVn=012,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:13.082] [CentralHeaterCtrl_Hotspot]duty = 42
[2020-06-16 10:30:13.128] @f26@|[Heat1]|045:06.420 |dMVn=000,MVn-1=020,MVn=020,FF_Duty=022,MAX_Duty=100,DUTY=042
[2020-06-16 10:30:13.128] [EndsHeaterCtrl_Hotspot]duty = 100
[2020-06-16 10:30:13.128] @f26@|[Heat2]|045:06.422 |dMVn=010,MVn-1=100,MVn=100,FF_Duty=029,MAX_Duty=100,DUTY=100
[2020-06-16 10:30:13.269] 【PPInIF】ERR : rv_id = 19 
[2020-06-16 10:30:13.347] [CentralHeaterCtrl_Hotspot]duty = 19
[2020-06-16 10:30:13.347] @f26@|[Heat1]|045:06.620 |dMVn=-002,MVn-1=018,MVn=019,FF_Duty=000,MAX_Duty=100,DUTY=019
[2020-06-16 10:30:13.347] [EndsHeaterCtrl_Hotspot]duty = 100
